Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total	CAZY	MEROPS	Pfam
OG0009246	0	0	0	3	3			
OG0009247	0	0	0	3	3			
OG0009248	0	0	0	3	3			Glyco_hydro_18:3
OG0009249	0	0	0	3	3			MFS_1:3,MFS_4:3,Sugar_tr:3
OG0009250	0	0	0	3	3			p450:3
OG0009251	0	0	0	3	3			Zn_clus:3
OG0009252	0	0	0	3	3			
OG0009253	0	0	0	3	3			CAP:3
OG0009254	0	0	0	3	3			Trypsin:2
OG0009255	0	0	0	3	3			
OG0009256	0	0	0	3	3			
OG0009257	0	0	0	3	3			
OG0009258	0	0	0	3	3			
OG0009259	0	0	0	3	3			
OG0009260	0	0	0	3	3		MER0028239:1,MER0029445:1,MER0005878:1,MER0047716:1,MER0003612:1,MER0003605:1,MER0011476:1,MER0011420:1,MER0001649:1,MER0011168:2,MER0000175:2,MER0003735:2,MER0044510:2,MER0029824:2,MER0002460:3,MER0027318:3	Trypsin:3
OG0009261	0	0	0	3	3			
OG0009262	0	0	0	3	3			
OG0009263	0	0	0	3	3			
OG0009264	0	0	0	3	3			
OG0009265	0	0	0	3	3			
OG0009266	0	0	0	3	3			
OG0009267	0	0	0	3	3			
OG0009268	0	0	0	3	3			
OG0009269	0	0	0	3	3			
OG0009270	0	0	0	3	3			HSP70:1
OG0009271	0	0	0	3	3			
OG0009272	0	0	0	3	3			
OG0009273	0	0	0	3	3			
OG0009274	0	0	0	3	3			
OG0009275	0	0	0	3	3			
OG0009276	0	0	0	3	3			
OG0009277	0	0	0	3	3			
OG0009278	0	0	0	3	3		MER0000032:1,MER0003728:1,MER0003707:1,MER0099175:1,MER0021884:1,MER0021882:1,MER0003736:1,MER0003605:1,MER0000024:2,MER0011278:2,MER0000077:3,MER0000057:3,MER0011091:3,MER0011492:3,MER0016598:3,MER0000203:3	Trypsin:3
OG0009279	0	0	0	3	3			
OG0009280	0	0	0	3	3			
OG0009281	0	0	0	3	3			
OG0009282	0	0	0	3	3			
OG0009283	0	0	0	3	3			
OG0009284	0	0	0	3	3			
OG0009285	0	0	0	3	3			
OG0009286	0	0	0	3	3		MER0001524:1,MER0002010:1,MER0001760:1,MER0003541:1,MER0000412:1,MER0015612:1,MER0006018:1,MER0005833:1,MER0005684:1,MER0015651:1,MER0001946:2,MER0015679:2,MER0005999:2,MER1152302:2,MER0020180:4	Peptidase_S10:2
OG0009287	0	0	0	3	3			
OG0009288	0	0	0	3	3			HSP70:3,MreB_Mbl:3
OG0009289	0	0	0	3	3			
OG0009290	0	0	0	3	3			
OG0009291	0	0	0	3	3			
OG0009292	0	0	0	3	3			
OG0009293	0	0	0	3	3			
OG0009294	0	0	0	3	3			
OG0009295	0	0	0	3	3			
OG0009296	0	0	0	3	3			
OG0009297	0	0	0	3	3			
OG0009298	0	0	0	3	3			
OG0009299	0	0	0	3	3			
OG0009300	0	0	0	3	3			
OG0009301	0	0	0	3	3		MER0001222:1,MER0003386:1,MER0001214:2,MER0122186:2,MER0002345:3,MER0003823:3,MER0002423:3,MER0001218:3,MER0011744:3,MER0011096:3,MER0015259:3,MER0002283:3	Peptidase_M16_M:2,Peptidase_M16:3,Peptidase_M16_C:3
OG0009302	0	0	0	3	3			
OG0009303	0	0	0	3	3			
OG0009304	0	0	0	3	3			
OG0009305	0	0	0	3	3			
OG0009306	0	0	0	3	3			
OG0009307	0	0	0	3	3			
OG0009308	0	0	0	3	3			
OG0009309	0	0	0	3	3			
OG0009310	0	0	0	3	3			
OG0009311	2	0	0	0	2			DAGAT:2
OG0009312	2	0	0	0	2			
OG0009313	2	0	0	0	2			Oxidored_FMN:2
OG0009314	1	1	0	0	2			DUF1206:2
OG0009315	1	1	0	0	2			DAGK_acc:2,DAGK_cat:2
OG0009316	1	0	0	1	2			
OG0009317	2	0	0	0	2			Tyrosinase:2
OG0009318	1	0	0	1	2			
OG0009319	2	0	0	0	2			HSF_DNA-bind:2
OG0009320	1	0	0	1	2			SLIDE:2
OG0009321	1	0	0	1	2			LEA_4:3
OG0009322	2	0	0	0	2		MER0011323:1,MER0028214:1,MER0011458:1,MER0011091:1,MER0000155:1,MER0099175:1,MER0011278:1,MER0028215:1,MER0001503:1,MER0002683:1,MER0000004:1,MER0011267:1,MER0003048:1,MER0003634:1,MER0024840:1,MER0000009:1,MER0090510:2,MER0000002:2	Trypsin:2
OG0009323	1	1	0	0	2			
OG0009324	1	0	0	1	2			G-patch:2,G-patch_2:2
OG0009325	2	0	0	0	2			
OG0009326	1	1	0	0	2			
OG0009327	1	0	1	0	2			Aminotran_1_2:2
OG0009328	1	0	1	0	2			Aminotran_1_2:2
OG0009329	1	0	0	1	2		MER0023131:2,MER0029722:2,MER0021865:2,MER0024827:2,MER0053242:2,MER0030146:2,MER0025110:2,MER0024760:2	Prok-JAB:1,USP8_dimer:1,JAB:2
OG0009330	2	0	0	0	2			
OG0009331	2	0	0	0	2			Indigoidine_A:2
OG0009332	2	0	0	0	2			Ank_2:2,Ank_4:2,Ank:3,Ank_3:3,Ank_5:3
OG0009333	2	0	0	0	2			Homeodomain:2
OG0009334	2	0	0	0	2			Chromo:2,Chromo_shadow:2
OG0009335	2	0	0	0	2			
OG0009336	2	0	0	0	2			
OG0009337	1	1	0	0	2			PAP2:2
OG0009338	2	0	0	0	2			HMG_box:1,HMG_box_2:1
OG0009339	1	1	0	0	2			HECT:2
OG0009340	1	0	0	1	2			EamA:1,Mg_trans_NIPA:2
OG0009341	1	0	0	1	2			
OG0009342	2	0	0	0	2			
OG0009343	2	0	0	0	2			
OG0009344	2	0	0	0	2			
OG0009345	1	0	0	1	2			TP6A_N:1
OG0009346	2	0	0	0	2			PALP:2
OG0009347	1	1	0	0	2			
OG0009348	2	0	0	0	2			
OG0009349	2	0	0	0	2			
OG0009350	1	1	0	0	2			Glyco_trans_2_3:1,Glycos_transf_2:1,Glyco_tranf_2_3:2,Glyco_transf_21:2
OG0009351	2	0	0	0	2			Zn_clus:2
OG0009352	2	0	0	0	2			CLASP_N:2
OG0009353	1	1	0	0	2			Tyrosinase:2
OG0009354	2	0	0	0	2			
OG0009355	2	0	0	0	2			
OG0009356	2	0	0	0	2			
OG0009357	2	0	0	0	2			p450:2
OG0009358	1	0	0	1	2			
OG0009359	2	0	0	0	2			
OG0009360	2	0	0	0	2			Acyl-CoA_dh_1:2,Acyl-CoA_dh_2:2,Acyl-CoA_dh_M:2,Acyl-CoA_dh_N:2,Cyt-b5:2
OG0009361	2	0	0	0	2			
OG0009362	1	1	0	0	2			
OG0009363	2	0	0	0	2			
OG0009364	2	0	0	0	2			AhpC-TSA:1,AhpC-TSA_2:1
OG0009365	2	0	0	0	2			Glyco_hydro_25:1
OG0009366	1	1	0	0	2			ICL:2
OG0009367	2	0	0	0	2			
OG0009368	2	0	0	0	2			
OG0009369	2	0	0	0	2			
OG0009370	2	0	0	0	2			
OG0009371	1	0	1	0	2	GT2:2		DEK_C:1,Chitin_synth_2:2,Glyco_tranf_2_3:2,Glyco_transf_21:2,Glyco_trans_2_3:2
OG0009372	2	0	0	0	2			Lipase_3:2
OG0009373	2	0	0	0	2			
OG0009374	2	0	0	0	2			Inos-1-P_synth:2,NAD_binding_5:2
OG0009375	2	0	0	0	2			
OG0009376	1	1	0	0	2			
OG0009377	2	0	0	0	2			
OG0009378	2	0	0	0	2			Fungal_trans:1,Zn_clus:2
OG0009379	1	1	0	0	2			MFS_1:2,Sugar_tr:2
OG0009380	1	1	0	0	2			
OG0009381	1	0	0	1	2			MFS_1:2
OG0009382	2	0	0	0	2	GH18+CBM1+CBM19:1		CBM_19:1,Glyco_hydro_18:2
OG0009383	1	0	0	1	2			zf-C2H2_4:1,zf-C2H2:4
OG0009384	2	0	0	0	2			
OG0009385	1	0	0	1	2			
OG0009386	1	0	0	1	2			LDcluster4:2,Lysine_decarbox:2
OG0009387	1	0	0	1	2			Pkinase:2,PK_Tyr_Ser-Thr:2
OG0009388	1	0	1	0	2			APS_kinase:2,ATP-sulfurylase:2,PUA_2:2
OG0009389	1	0	0	1	2			HGTP_anticodon:2,tRNA-synt_2b:2
OG0009390	1	0	0	1	2			Glyco_hydro_16:2
OG0009391	1	0	1	0	2			Sortilin-Vps10:2
OG0009392	2	0	0	0	2			
OG0009393	1	0	0	1	2			GST_C:2,GST_C_2:2,GST_C_3:2,GST_N_2:2
OG0009394	1	1	0	0	2			
OG0009395	2	0	0	0	2			DDE_3:1
OG0009396	1	0	0	1	2			B2-adapt-app_C:2
OG0009397	2	0	0	0	2			
OG0009398	2	0	0	0	2			
OG0009399	2	0	0	0	2			zf-LITAF-like:2
OG0009400	2	0	0	0	2			
OG0009401	2	0	0	0	2			
OG0009402	2	0	0	0	2			
OG0009403	1	0	0	1	2			AA_kinase:2
OG0009404	2	0	0	0	2			
OG0009405	1	1	0	0	2			
OG0009406	1	0	0	1	2			PLA2_B:2
OG0009407	1	0	0	1	2			
OG0009408	2	0	0	0	2			
OG0009409	2	0	0	0	2			
OG0009410	2	0	0	0	2			7tm_1:2
OG0009411	1	0	1	0	2			
OG0009412	1	1	0	0	2			DUF1115:1
OG0009413	2	0	0	0	2			Amidohydro_3:2
OG0009414	1	1	0	0	2			
OG0009415	1	0	1	0	2			
OG0009416	1	0	0	1	2			
OG0009417	2	0	0	0	2		MER0006074:1,MER0000344:1,MER0000359:2,MER0000325:2,MER0000338:2,MER0005078:2,MER0000335:2,MER0000356:2,MER0002516:2,MER0000357:2,MER0000326:2	Inhibitor_I9:2,Peptidase_S8:2
OG0009418	2	0	0	0	2			
OG0009419	2	0	0	0	2			
OG0009420	1	0	0	1	2			GGACT:2
OG0009421	2	0	0	0	2			
OG0009422	2	0	0	0	2			
OG0009423	2	0	0	0	2			
OG0009424	2	0	0	0	2			
OG0009425	2	0	0	0	2			
OG0009426	2	0	0	0	2			
OG0009427	1	0	0	1	2			
OG0009428	2	0	0	0	2			Amidohydro_1:2,PD40:2
OG0009429	1	0	0	1	2			RPEL:7
OG0009430	2	0	0	0	2			MFS_1:2,Sugar_tr:2,TRI12:2
OG0009431	2	0	0	0	2			AMP-binding:2,Epimerase:2,NAD_binding_4:2
OG0009432	2	0	0	0	2			
OG0009433	2	0	0	0	2			
OG0009434	1	0	0	1	2			DUF3419:2,Methyltransf_11:2,Methyltransf_12:2,Methyltransf_23:2,Methyltransf_25:2,Methyltransf_31:2,Ubie_methyltran:2
OG0009435	1	0	0	1	2			
OG0009436	2	0	0	0	2			
OG0009437	2	0	0	0	2			
OG0009438	2	0	0	0	2			Glyco_hydro_72:2,X8:2
OG0009439	2	0	0	0	2			
OG0009440	2	0	0	0	2			LIDHydrolase:2
OG0009441	1	1	0	0	2			MFS_1:2,Sugar_tr:2
OG0009442	2	0	0	0	2			Opy2:1
OG0009443	1	0	0	1	2			Methyltransf_16:2
OG0009444	2	0	0	0	2			
OG0009445	2	0	0	0	2			Kunitz_BPTI:2
OG0009446	2	0	0	0	2			GCS:2
OG0009447	2	0	0	0	2			
OG0009448	1	0	0	1	2			
OG0009449	1	0	0	1	2			
OG0009450	2	0	0	0	2			
OG0009451	1	0	1	0	2			Aldo_ket_red:2
OG0009452	2	0	0	0	2			
OG0009453	1	1	0	0	2			SCP2:2
OG0009454	2	0	0	0	2			
OG0009455	1	0	0	1	2			
OG0009456	2	0	0	0	2			Glyco_hydro_72:1
OG0009457	1	1	0	0	2			DUF4112:2
OG0009458	2	0	0	0	2			
OG0009459	2	0	0	0	2			Glyco_hydro_72:2
OG0009460	1	0	0	1	2			Cytochrom_B561:2
OG0009461	1	0	1	0	2			
OG0009462	2	0	0	0	2			Peptidase_M64:2
OG0009463	2	0	0	0	2			
OG0009464	2	0	0	0	2			Zn_clus:2
OG0009465	2	0	0	0	2			Gamma_PGA_hydro:2
OG0009466	2	0	0	0	2			
OG0009467	1	0	0	1	2			
OG0009468	1	0	0	1	2			
OG0009469	2	0	0	0	2			MFS_1:2,Sugar_tr:2
OG0009470	1	1	0	0	2			SUN:2
OG0009471	2	0	0	0	2			Pro_isomerase:2
OG0009472	2	0	0	0	2			
OG0009473	1	1	0	0	2			Tyrosinase:2
OG0009474	1	0	0	1	2			OPT:2
OG0009475	2	0	0	0	2			
OG0009476	1	0	0	1	2			EMP70:2
OG0009477	2	0	0	0	2			Aldo_ket_red:1
OG0009478	2	0	0	0	2			UDPGT:2
OG0009479	1	0	1	0	2			
OG0009480	2	0	0	0	2			7tm_1:2
OG0009481	2	0	0	0	2			
OG0009482	1	0	0	1	2			HLH:2
OG0009483	1	1	0	0	2			p450:2
OG0009484	1	0	0	1	2			
OG0009485	1	1	0	0	2		MER0031431:2,MER0031433:2,MER0031432:2,MER0034659:2	DJ-1_PfpI:1
OG0009486	1	1	0	0	2			
OG0009487	2	0	0	0	2			
OG0009488	2	0	0	0	2			
OG0009489	1	0	1	0	2			RhoGAP:2
OG0009490	1	1	0	0	2			
OG0009491	1	1	0	0	2			OPT:2
OG0009492	1	0	1	0	2			GMC_oxred_N:2
OG0009493	2	0	0	0	2			
OG0009494	1	0	1	0	2			
OG0009495	2	0	0	0	2			
OG0009496	1	0	1	0	2		MER0000077:1,MER0000215:1,MER0000024:1,MER0000210:1,MER0005414:1,MER0014111:1,MER0001999:1,MER0022411:1,MER0000133:1,MER0011104:1,MER0000216:2,MER0000057:2,MER0000041:2,MER0000203:2,MER0030336:2	Trypsin:2
OG0009497	2	0	0	0	2			
OG0009498	2	0	0	0	2			Amidohydro_3:1,Amidohydro_1:2
OG0009499	2	0	0	0	2			
OG0009500	2	0	0	0	2			Inhibitor_I9:1
OG0009501	1	0	0	1	2			PTPA:2
OG0009502	2	0	0	0	2			PseudoU_synth_2:1
OG0009503	1	0	1	0	2			Glyco_hydro_18:1
OG0009504	2	0	0	0	2			Glyco_transf_15:2
OG0009505	1	0	0	1	2			
OG0009506	1	0	1	0	2			Peptidase_S8:1
OG0009507	1	0	0	1	2			GFA:2
OG0009508	1	1	0	0	2			
OG0009509	1	0	1	0	2			Flavodoxin_1:2,NIR_SIR:3,NIR_SIR_ferr:3
OG0009510	2	0	0	0	2			
OG0009511	0	2	0	0	2			
OG0009512	0	2	0	0	2			
OG0009513	0	2	0	0	2			
OG0009514	0	2	0	0	2			Lipase_3:2
OG0009515	0	2	0	0	2			
OG0009516	0	2	0	0	2			
OG0009517	0	2	0	0	2			
OG0009518	0	2	0	0	2			
OG0009519	0	1	1	0	2			RT_RNaseH:1,RT_RNaseH_2:1
OG0009520	0	2	0	0	2			
OG0009521	0	2	0	0	2			
OG0009522	0	2	0	0	2			
OG0009523	0	2	0	0	2			
OG0009524	0	2	0	0	2			Homeodomain:1
OG0009525	0	2	0	0	2			
OG0009526	0	2	0	0	2			
OG0009527	0	2	0	0	2			
OG0009528	0	2	0	0	2			
OG0009529	0	2	0	0	2		MER0001946:1,MER0001524:1,MER0005701:1,MER0011762:1,MER0004615:1,MER0003541:1,MER0011739:1,MER0005999:1,MER0000425:1,MER0006018:1	Peptidase_S10:2
OG0009530	0	2	0	0	2			
OG0009531	0	1	1	0	2			Erg28:2
OG0009532	0	1	1	0	2			Sugar_tr:2,MFS_1:4
OG0009533	0	1	1	0	2			
OG0009534	0	2	0	0	2			
OG0009535	0	1	1	0	2			
OG0009536	0	2	0	0	2			
OG0009537	0	2	0	0	2			
OG0009538	0	1	0	1	2			MAPEG:2
OG0009539	0	2	0	0	2			
OG0009540	0	2	0	0	2			
OG0009541	0	2	0	0	2			
OG0009542	0	2	0	0	2			
OG0009543	0	2	0	0	2			
OG0009544	0	1	1	0	2			MIP:2
OG0009545	0	2	0	0	2			zf-CCHC:1
OG0009546	0	2	0	0	2			
OG0009547	0	1	1	0	2			Homeodomain:2
OG0009548	0	2	0	0	2			
OG0009549	0	2	0	0	2			
OG0009550	0	2	0	0	2			
OG0009551	0	2	0	0	2			
OG0009552	0	2	0	0	2		MER0000412:1,MER0002010:1,MER0015679:1,MER0005999:1,MER0004615:1,MER0001760:1,MER0015678:1,MER0001946:2,MER0003541:2,MER0001524:2	Peptidase_S10:3
OG0009553	0	2	0	0	2			
OG0009554	0	1	1	0	2			UDPGT:2
OG0009555	0	2	0	0	2			
OG0009556	0	1	1	0	2			
OG0009557	0	2	0	0	2			PQ-loop:2
OG0009558	0	2	0	0	2			
OG0009559	0	1	0	1	2		MER0044510:1,MER0000166:1,MER0004442:2	Trypsin:2
OG0009560	0	1	1	0	2			
OG0009561	0	2	0	0	2			
OG0009562	0	2	0	0	2			zf-C2H2:4
OG0009563	0	2	0	0	2			
OG0009564	0	2	0	0	2			
OG0009565	0	2	0	0	2			
OG0009566	0	1	0	1	2			
OG0009567	0	2	0	0	2			
OG0009568	0	1	1	0	2			PAP2:2
OG0009569	0	2	0	0	2			
OG0009570	0	2	0	0	2			Lipase_3:2
OG0009571	0	2	0	0	2			
OG0009572	0	2	0	0	2			
OG0009573	0	2	0	0	2			
OG0009574	0	1	0	1	2			
OG0009575	0	1	1	0	2			
OG0009576	0	2	0	0	2			Aa_trans:3
OG0009577	0	1	1	0	2			
OG0009578	0	2	0	0	2			Thioredoxin:1
OG0009579	0	2	0	0	2			
OG0009580	0	2	0	0	2			
OG0009581	0	1	1	0	2			
OG0009582	0	2	0	0	2			
OG0009583	0	2	0	0	2			
OG0009584	0	2	0	0	2			
OG0009585	0	2	0	0	2			
OG0009586	0	1	1	0	2			
OG0009587	0	1	1	0	2			Methyltransf_16:2
OG0009588	0	1	1	0	2			PMT:2
OG0009589	0	1	1	0	2			
OG0009590	0	1	1	0	2			
OG0009591	0	2	0	0	2			
OG0009592	0	1	1	0	2			
OG0009593	0	2	0	0	2			
OG0009594	0	2	0	0	2			C2:2
OG0009595	0	1	1	0	2			UMPH-1:2
OG0009596	0	1	1	0	2			SAM_1:2,SAM_2:2
OG0009597	0	2	0	0	2			
OG0009598	0	1	1	0	2			Aminotran_4:2
OG0009599	0	1	1	0	2			Shugoshin_C:2
OG0009600	0	1	1	0	2			
OG0009601	0	1	1	0	2			AAA_7:1,AAA_2:2,AAA_lid_9:2,ClpB_D2-small:2,Sigma54_activat:2,AAA:4,AAA_5:4
OG0009602	0	1	1	0	2			
OG0009603	0	1	1	0	2			MFS_1:2,Sugar_tr:2
OG0009604	0	2	0	0	2			
OG0009605	0	1	1	0	2			
OG0009606	0	2	0	0	2			
OG0009607	0	1	1	0	2			
OG0009608	0	2	0	0	2			Fungal_trans:1
OG0009609	0	2	0	0	2			
OG0009610	0	1	1	0	2			KH_1:2
OG0009611	0	2	0	0	2			
OG0009612	0	1	1	0	2			
OG0009613	0	2	0	0	2			
OG0009614	0	1	1	0	2			
OG0009615	0	1	1	0	2			
OG0009616	0	1	1	0	2			
OG0009617	0	2	0	0	2			
OG0009618	0	1	1	0	2			Dimer_Tnp_hAT:1
OG0009619	0	1	1	0	2			
OG0009620	0	2	0	0	2			
OG0009621	0	1	1	0	2			ASMase_C:2
OG0009622	0	1	1	0	2		MER0001235:1	Peptidase_M17_N:2
OG0009623	0	2	0	0	2			
OG0009624	0	1	1	0	2			
OG0009625	0	1	1	0	2		MER0000553:2	Proteasome:2,Proteasome_A_N:2
OG0009626	0	2	0	0	2			
OG0009627	0	1	1	0	2			Kinesin:2,Microtub_bd:2
OG0009628	0	1	1	0	2			
OG0009629	0	1	1	0	2		MER0011394:1,MER0011395:1,MER0011396:1,MER0003601:1,MER0011259:1	Peptidase_S28:2
OG0009630	0	1	1	0	2			
OG0009631	0	1	1	0	2			
OG0009632	0	1	1	0	2			Aft1_OSA:2
OG0009633	0	2	0	0	2			
OG0009634	0	2	0	0	2			Allantoicase:1
OG0009635	0	1	0	1	2			
OG0009636	0	1	1	0	2			Calsequestrin:2,Thioredoxin:2,Thioredoxin_6:2
OG0009637	0	1	1	0	2			
OG0009638	0	2	0	0	2			
OG0009639	0	1	1	0	2			
OG0009640	0	2	0	0	2			
OG0009641	0	1	1	0	2			
OG0009642	0	2	0	0	2		MER0071798:1,MER0039461:1,MER0039482:2,MER0114503:2,MER0044620:2,MER0044996:2,MER0039490:2,MER0039476:2,MER0039464:2,MER0039485:2,MER0039457:2	Peptidase_C14:2
OG0009643	0	1	1	0	2			
OG0009644	0	1	1	0	2			
OG0009645	0	1	1	0	2			
OG0009646	0	1	1	0	2			TRAPPC9-Trs120:2
OG0009647	0	2	0	0	2			
OG0009648	0	1	1	0	2			
OG0009649	0	1	1	0	2			TRAPPC9-Trs120:5
OG0009650	0	1	1	0	2			
OG0009651	0	1	1	0	2			
OG0009652	0	2	0	0	2			Lipase_3:2
OG0009653	0	1	0	1	2			
OG0009654	0	1	1	0	2			
OG0009655	0	1	1	0	2			
OG0009656	0	1	1	0	2			
OG0009657	0	2	0	0	2			HSF_DNA-bind:2
OG0009658	0	1	1	0	2			DEAD:1
OG0009659	0	1	1	0	2			
OG0009660	0	1	1	0	2		MER0002423:1	Peptidase_M16:1
OG0009661	0	1	1	0	2			
OG0009662	0	2	0	0	2			Lipase_3:2
OG0009663	0	2	0	0	2			Lipase_3:2
OG0009664	0	1	1	0	2			
OG0009665	0	1	1	0	2			
OG0009666	0	2	0	0	2			
OG0009667	0	1	1	0	2			
OG0009668	0	2	0	0	2			
OG0009669	0	2	0	0	2			Peptidase_S41:1
OG0009670	0	2	0	0	2			
OG0009671	0	1	1	0	2			FtsJ:2
OG0009672	0	1	1	0	2			Homeodomain:2
OG0009673	0	2	0	0	2			GST_C_2:1,GST_C:2,GST_C_3:2,GST_N:2,GST_N_3:2
OG0009674	0	1	1	0	2			zf-C2H2_jaz:1,zf-met:1
OG0009675	0	1	1	0	2			
OG0009676	0	1	1	0	2			
OG0009677	0	1	1	0	2			DUF4436:2
OG0009678	0	1	1	0	2			DAGAT:2
OG0009679	0	1	1	0	2		MER0002764:1,MER0000335:1,MER0000344:1,MER0004720:1,MER0000356:2,MER0005078:2,MER0000338:2,MER0003117:2,MER0002516:2,MER0000357:2,MER0000325:2,MER0000359:2	Inhibitor_I9:2,Peptidase_S8:2
OG0009680	0	1	0	1	2			Aldose_epim:2
OG0009681	0	1	0	1	2			Amidase:2
OG0009682	0	1	1	0	2			
OG0009683	0	1	1	0	2		MER0004690:1,MER0000347:2	Peptidase_S8:2
OG0009684	0	1	1	0	2			
OG0009685	0	2	0	0	2			Sugar_tr:1,MFS_1:2,MFS_3:2
OG0009686	0	1	1	0	2			
OG0009687	0	2	0	0	2			TB2_DP1_HVA22:2
OG0009688	0	1	0	1	2	GT2:2		Glyco_trans_2_3:1,Chitin_synth_1:2,Chitin_synth_1N:2,Chitin_synth_2:2
OG0009689	0	1	0	1	2			Methyltransf_7:2
OG0009690	0	1	1	0	2			Dimer_Tnp_hAT:1
OG0009691	0	1	1	0	2			
OG0009692	0	2	0	0	2			
OG0009693	0	1	1	0	2			
OG0009694	0	1	1	0	2			
OG0009695	0	1	1	0	2			
OG0009696	0	1	1	0	2			
OG0009697	0	2	0	0	2			
OG0009698	0	1	1	0	2			Tyrosinase:2
OG0009699	0	1	1	0	2			AhpC-TSA:1,AhpC-TSA_2:2
OG0009700	0	2	0	0	2		MER0062058:1,MER0000347:2	Peptidase_S8:2
OG0009701	0	1	1	0	2		MER0016044:1,MER0003006:1,MER0023950:1,MER0013456:1,MER0005813:1,MER0011153:1,MER0011253:1,MER0021822:1,MER0011311:2,MER0013421:2,MER0003003:2,MER0011681:2,MER0011312:2,MER0005814:2	Peptidase_M14:2
OG0009702	0	1	1	0	2			Zn_dep_PLPC:1,FG-GAP_3:1,FG-GAP:4
OG0009703	0	1	1	0	2			
OG0009704	0	2	0	0	2			
OG0009705	0	1	0	1	2			Rad60-SLD:2,Ribosomal_S27:2,ubiquitin:2,Ubiquitin_2:2
OG0009706	0	1	1	0	2			
OG0009707	0	1	1	0	2		MER0005078:1,MER0000338:1,MER0000359:2,MER0000356:2,MER0000357:2,MER0002516:2,MER0003117:2,MER0006074:2,MER0000325:2,MER0000326:2,MER0000335:2	Peptidase_S8:2
OG0009708	0	1	1	0	2			
OG0009709	0	1	1	0	2			
OG0009710	0	1	1	0	2			
OG0009711	0	1	1	0	2			DCB:2,DUF1981:2,Sec7:2,Sec7_N:2
OG0009712	0	1	1	0	2			DASH_Dad4:2
OG0009713	0	2	0	0	2			
OG0009714	0	1	1	0	2			
OG0009715	0	2	0	0	2			
OG0009716	0	2	0	0	2			
OG0009717	0	1	1	0	2			
OG0009718	0	1	1	0	2			
OG0009719	0	2	0	0	2			
OG0009720	0	1	0	1	2			Terpene_syn_C_2:2
OG0009721	0	1	0	1	2			ACT:2,ACT_5:2,ALS_ss_C:2
OG0009722	0	1	0	1	2		MER0011501:1,MER0029445:1,MER0011294:1,MER0025431:1,MER0005878:1,MER0163268:1,MER0000073:1,MER0048579:1,MER0014226:1,MER0011091:1,MER0005414:1,MER0011492:1,MER0004442:1,MER0000210:1,MER0011167:1,MER0099175:1,MER0003605:1,MER0000024:1,MER0000057:2	Trypsin:2
OG0009723	0	2	0	0	2			
OG0009724	0	2	0	0	2			
OG0009725	0	1	1	0	2			Beta_elim_lyase:1,Aminotran_1_2:2
OG0009726	0	1	0	1	2			WD40:4
OG0009727	0	2	0	0	2			
OG0009728	0	2	0	0	2			
OG0009729	0	1	1	0	2			
OG0009730	0	1	1	0	2			Pkinase:2,PK_Tyr_Ser-Thr:2
OG0009731	0	1	1	0	2			
OG0009732	0	1	0	1	2			
OG0009733	0	2	0	0	2			Myb_DNA-bind_6:2,Myb_DNA-binding:4
OG0009734	0	1	1	0	2			CX9C:2
OG0009735	0	2	0	0	2			
OG0009736	0	1	1	0	2			
OG0009737	0	1	1	0	2			tRNA_edit:2
OG0009738	0	1	1	0	2			
OG0009739	0	1	1	0	2			
OG0009740	0	2	0	0	2			Homeodomain:2
OG0009741	0	2	0	0	2			
OG0009742	0	1	1	0	2			
OG0009743	0	1	1	0	2			Zn_clus:2
OG0009744	0	2	0	0	2			
OG0009745	0	1	0	1	2			CDH-cyt:1,DOMON:1,Cytochrom_B561:1
OG0009746	0	1	1	0	2			Aa_trans:2
OG0009747	0	1	1	0	2			
OG0009748	0	1	1	0	2			FAM72:2
OG0009749	0	1	1	0	2			Ssu72:2
OG0009750	0	1	1	0	2			Mob1_phocein:2
OG0009751	0	1	1	0	2			P2X_receptor:2
OG0009752	0	2	0	0	2			DUF4419:2
OG0009753	0	1	1	0	2			CBFD_NFYB_HMF:2
OG0009754	0	1	1	0	2			C2:2
OG0009755	0	1	1	0	2			Isochorismatase:2
OG0009756	0	1	0	1	2			DcpS_C:2,HIT:2
OG0009757	0	1	1	0	2			
OG0009758	0	2	0	0	2			
OG0009759	0	1	1	0	2			Ku_N:1,Ku:2
OG0009760	0	1	0	1	2			
OG0009761	0	2	0	0	2			
OG0009762	0	1	1	0	2			
OG0009763	0	2	0	0	2			Lipase_3:2
OG0009764	0	1	1	0	2			Reeler:2
OG0009765	0	1	1	0	2			KH_1:2
OG0009766	0	1	1	0	2			TspO_MBR:2
OG0009767	0	1	1	0	2			
OG0009768	0	1	1	0	2			UMPH-1:2
OG0009769	0	1	1	0	2			UMPH-1:2
OG0009770	0	1	1	0	2			C2:5
OG0009771	0	1	1	0	2			
OG0009772	0	2	0	0	2			
OG0009773	0	1	1	0	2			PTR2:2
OG0009774	0	1	1	0	2		MER0043126:2,MER0061081:2,MER0061059:2	Peptidase_S9:1,Esterase:2
OG0009775	0	2	0	0	2			Glyco_trans_2_3:1,Glyco_tranf_2_3:2,Glyco_transf_21:2
OG0009776	0	2	0	0	2			
OG0009777	0	1	1	0	2			
OG0009778	0	2	0	0	2			PTR2:2
OG0009779	0	2	0	0	2			
