Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total
OG0009529	0	2	0	0	2
OG0009530	0	2	0	0	2
OG0009531	0	1	1	0	2
OG0009532	0	1	1	0	2
OG0009533	0	1	1	0	2
OG0009534	0	2	0	0	2
OG0009535	0	1	1	0	2
OG0009536	0	2	0	0	2
OG0009537	0	2	0	0	2
OG0009538	0	1	0	1	2
OG0009539	0	2	0	0	2
OG0009540	0	2	0	0	2
OG0009541	0	2	0	0	2
OG0009542	0	2	0	0	2
OG0009543	0	2	0	0	2
OG0009544	0	1	1	0	2
OG0009545	0	2	0	0	2
OG0009546	0	2	0	0	2
OG0009547	0	1	1	0	2
OG0009548	0	2	0	0	2
OG0009549	0	2	0	0	2
OG0009550	0	2	0	0	2
OG0009551	0	2	0	0	2
OG0009552	0	2	0	0	2
OG0009553	0	2	0	0	2
OG0009554	0	1	1	0	2
OG0009555	0	2	0	0	2
OG0009556	0	1	1	0	2
OG0009557	0	2	0	0	2
OG0009558	0	2	0	0	2
OG0009559	0	1	0	1	2
OG0009560	0	1	1	0	2
OG0009561	0	2	0	0	2
OG0009562	0	2	0	0	2
OG0009563	0	2	0	0	2
OG0009564	0	2	0	0	2
OG0009565	0	2	0	0	2
OG0009566	0	1	0	1	2
OG0009567	0	2	0	0	2
OG0009568	0	1	1	0	2
OG0009569	0	2	0	0	2
OG0009570	0	2	0	0	2
OG0009571	0	2	0	0	2
OG0009572	0	2	0	0	2
OG0009573	0	2	0	0	2
OG0009574	0	1	0	1	2
OG0009575	0	1	1	0	2
OG0009576	0	2	0	0	2
OG0009577	0	1	1	0	2
OG0009578	0	2	0	0	2
OG0009579	0	2	0	0	2
OG0009580	0	2	0	0	2
OG0009581	0	1	1	0	2
OG0009582	0	2	0	0	2
OG0009583	0	2	0	0	2
OG0009584	0	2	0	0	2
OG0009585	0	2	0	0	2
OG0009586	0	1	1	0	2
OG0009587	0	1	1	0	2
OG0009588	0	1	1	0	2
OG0009589	0	1	1	0	2
OG0009590	0	1	1	0	2
OG0009591	0	2	0	0	2
OG0009592	0	1	1	0	2
OG0009593	0	2	0	0	2
OG0009594	0	2	0	0	2
OG0009595	0	1	1	0	2
OG0009596	0	1	1	0	2
OG0009597	0	2	0	0	2
OG0009598	0	1	1	0	2
OG0009599	0	1	1	0	2
OG0009600	0	1	1	0	2
OG0009601	0	1	1	0	2
OG0009602	0	1	1	0	2
OG0009603	0	1	1	0	2
OG0009604	0	2	0	0	2
OG0009605	0	1	1	0	2
OG0009606	0	2	0	0	2
OG0009607	0	1	1	0	2
OG0009608	0	2	0	0	2
OG0009609	0	2	0	0	2
OG0009610	0	1	1	0	2
OG0009611	0	2	0	0	2
OG0009612	0	1	1	0	2
OG0009613	0	2	0	0	2
OG0009614	0	1	1	0	2
OG0009615	0	1	1	0	2
OG0009616	0	1	1	0	2
OG0009617	0	2	0	0	2
OG0009618	0	1	1	0	2
OG0009619	0	1	1	0	2
OG0009620	0	2	0	0	2
OG0009621	0	1	1	0	2
OG0009622	0	1	1	0	2
OG0009623	0	2	0	0	2
OG0009624	0	1	1	0	2
OG0009625	0	1	1	0	2
OG0009626	0	2	0	0	2
OG0009627	0	1	1	0	2
OG0009628	0	1	1	0	2
OG0009629	0	1	1	0	2
OG0009630	0	1	1	0	2
OG0009631	0	1	1	0	2
OG0009632	0	1	1	0	2
OG0009633	0	2	0	0	2
OG0009634	0	2	0	0	2
OG0009635	0	1	0	1	2
OG0009636	0	1	1	0	2
OG0009637	0	1	1	0	2
OG0009638	0	2	0	0	2
OG0009639	0	1	1	0	2
OG0009640	0	2	0	0	2
OG0009641	0	1	1	0	2
OG0009642	0	2	0	0	2
OG0009643	0	1	1	0	2
OG0009644	0	1	1	0	2
OG0009645	0	1	1	0	2
OG0009646	0	1	1	0	2
OG0009647	0	2	0	0	2
OG0009648	0	1	1	0	2
OG0009649	0	1	1	0	2
OG0009650	0	1	1	0	2
OG0009651	0	1	1	0	2
OG0009652	0	2	0	0	2
OG0009653	0	1	0	1	2
OG0009654	0	1	1	0	2
OG0009655	0	1	1	0	2
OG0009656	0	1	1	0	2
OG0009657	0	2	0	0	2
OG0009658	0	1	1	0	2
OG0009659	0	1	1	0	2
OG0009660	0	1	1	0	2
OG0009661	0	1	1	0	2
OG0009662	0	2	0	0	2
OG0009663	0	2	0	0	2
OG0009664	0	1	1	0	2
OG0009665	0	1	1	0	2
OG0009666	0	2	0	0	2
OG0009667	0	1	1	0	2
OG0009668	0	2	0	0	2
OG0009669	0	2	0	0	2
OG0009670	0	2	0	0	2
OG0009671	0	1	1	0	2
OG0009672	0	1	1	0	2
OG0009673	0	2	0	0	2
OG0009674	0	1	1	0	2
OG0009675	0	1	1	0	2
OG0009676	0	1	1	0	2
OG0009677	0	1	1	0	2
OG0009678	0	1	1	0	2
OG0009679	0	1	1	0	2
OG0009680	0	1	0	1	2
OG0009681	0	1	0	1	2
OG0009682	0	1	1	0	2
OG0009683	0	1	1	0	2
OG0009684	0	1	1	0	2
OG0009685	0	2	0	0	2
OG0009686	0	1	1	0	2
OG0009687	0	2	0	0	2
OG0009688	0	1	0	1	2
OG0009689	0	1	0	1	2
OG0009690	0	1	1	0	2
OG0009691	0	1	1	0	2
OG0009692	0	2	0	0	2
OG0009693	0	1	1	0	2
OG0009694	0	1	1	0	2
OG0009695	0	1	1	0	2
OG0009696	0	1	1	0	2
OG0009697	0	2	0	0	2
OG0009698	0	1	1	0	2
OG0009699	0	1	1	0	2
OG0009700	0	2	0	0	2
OG0009701	0	1	1	0	2
OG0009702	0	1	1	0	2
OG0009703	0	1	1	0	2
OG0009704	0	2	0	0	2
OG0009705	0	1	0	1	2
OG0009706	0	1	1	0	2
OG0009707	0	1	1	0	2
OG0009708	0	1	1	0	2
OG0009709	0	1	1	0	2
OG0009710	0	1	1	0	2
OG0009711	0	1	1	0	2
OG0009712	0	1	1	0	2
OG0009713	0	2	0	0	2
OG0009714	0	1	1	0	2
OG0009715	0	2	0	0	2
OG0009716	0	2	0	0	2
OG0009717	0	1	1	0	2
OG0009718	0	1	1	0	2
OG0009719	0	2	0	0	2
OG0009720	0	1	0	1	2
OG0009721	0	1	0	1	2
OG0009722	0	1	0	1	2
OG0009723	0	2	0	0	2
OG0009724	0	2	0	0	2
OG0009725	0	1	1	0	2
OG0009726	0	1	0	1	2
OG0009727	0	2	0	0	2
OG0009728	0	2	0	0	2
OG0009729	0	1	1	0	2
OG0009730	0	1	1	0	2
OG0009731	0	1	1	0	2
OG0009732	0	1	0	1	2
OG0009733	0	2	0	0	2
OG0009734	0	1	1	0	2
OG0009735	0	2	0	0	2
OG0009736	0	1	1	0	2
OG0009737	0	1	1	0	2
OG0009738	0	1	1	0	2
OG0009739	0	1	1	0	2
OG0009740	0	2	0	0	2
OG0009741	0	2	0	0	2
OG0009742	0	1	1	0	2
OG0009743	0	1	1	0	2
OG0009744	0	2	0	0	2
OG0009745	0	1	0	1	2
OG0009746	0	1	1	0	2
OG0009747	0	1	1	0	2
OG0009748	0	1	1	0	2
OG0009749	0	1	1	0	2
OG0009750	0	1	1	0	2
OG0009751	0	1	1	0	2
OG0009752	0	2	0	0	2
OG0009753	0	1	1	0	2
OG0009754	0	1	1	0	2
OG0009755	0	1	1	0	2
OG0009756	0	1	0	1	2
OG0009757	0	1	1	0	2
OG0009758	0	2	0	0	2
OG0009759	0	1	1	0	2
OG0009760	0	1	0	1	2
OG0009761	0	2	0	0	2
OG0009762	0	1	1	0	2
OG0009763	0	2	0	0	2
OG0009764	0	1	1	0	2
OG0009765	0	1	1	0	2
OG0009766	0	1	1	0	2
OG0009767	0	1	1	0	2
OG0009768	0	1	1	0	2
OG0009769	0	1	1	0	2
OG0009770	0	1	1	0	2
OG0009771	0	1	1	0	2
OG0009772	0	2	0	0	2
OG0009773	0	1	1	0	2
OG0009774	0	1	1	0	2
OG0009775	0	2	0	0	2
OG0009776	0	2	0	0	2
OG0009777	0	1	1	0	2
OG0009778	0	2	0	0	2
OG0009779	0	2	0	0	2
OG0009780	0	1	1	0	2
OG0009781	0	1	1	0	2
OG0009782	0	1	1	0	2
OG0009783	0	1	1	0	2
OG0009784	0	1	1	0	2
OG0009785	0	1	0	1	2
OG0009786	0	1	1	0	2
OG0009787	0	1	1	0	2
OG0009788	0	2	0	0	2
OG0009789	0	1	1	0	2
OG0009790	0	1	1	0	2
OG0009791	0	1	1	0	2
OG0009792	0	1	1	0	2
OG0009793	0	2	0	0	2
OG0009794	0	1	1	0	2
OG0009795	0	1	1	0	2
OG0009796	0	1	1	0	2
OG0009797	0	1	1	0	2
OG0009798	0	1	1	0	2
OG0009799	0	1	0	1	2
OG0009800	0	2	0	0	2
OG0009801	0	2	0	0	2
OG0009802	0	1	0	1	2
OG0009803	0	2	0	0	2
OG0009804	0	1	1	0	2
OG0009805	0	2	0	0	2
OG0009806	0	1	1	0	2
OG0009807	0	1	1	0	2
OG0009808	0	2	0	0	2
OG0009809	0	1	1	0	2
OG0009810	0	1	1	0	2
OG0009811	0	1	1	0	2
OG0009812	0	1	1	0	2
OG0009813	0	1	1	0	2
OG0009814	0	1	1	0	2
OG0009815	0	1	1	0	2
OG0009816	0	2	0	0	2
OG0009817	0	1	1	0	2
OG0009818	0	2	0	0	2
OG0009819	0	2	0	0	2
OG0009820	0	2	0	0	2
OG0009821	0	1	1	0	2
OG0009822	0	2	0	0	2
OG0009823	0	1	1	0	2
OG0009824	0	1	0	1	2
OG0009825	0	2	0	0	2
OG0009826	0	2	0	0	2
OG0009827	0	1	1	0	2
OG0009828	0	1	0	1	2
OG0009829	0	2	0	0	2
OG0009830	0	1	1	0	2
OG0009831	0	1	1	0	2
OG0009832	0	1	1	0	2
OG0009833	0	1	1	0	2
OG0009834	0	2	0	0	2
OG0009835	0	2	0	0	2
OG0009836	0	1	1	0	2
OG0009837	0	1	1	0	2
OG0009838	0	1	0	1	2
OG0009839	0	2	0	0	2
OG0009840	0	2	0	0	2
OG0009841	0	2	0	0	2
OG0009842	0	2	0	0	2
OG0009843	0	1	1	0	2
OG0009844	0	2	0	0	2
OG0009845	0	2	0	0	2
OG0009846	0	2	0	0	2
OG0009847	0	2	0	0	2
OG0009848	0	2	0	0	2
OG0009849	0	1	1	0	2
OG0009850	0	1	1	0	2
OG0009851	0	2	0	0	2
OG0009852	0	1	1	0	2
OG0009853	0	2	0	0	2
OG0009854	0	1	0	1	2
OG0009855	0	2	0	0	2
OG0009856	0	2	0	0	2
OG0009857	0	2	0	0	2
OG0009858	0	2	0	0	2
OG0009859	0	1	0	1	2
OG0009860	0	2	0	0	2
OG0009861	0	2	0	0	2
OG0009862	0	2	0	0	2
OG0009863	0	2	0	0	2
OG0009864	0	2	0	0	2
OG0009865	0	2	0	0	2
OG0009866	0	1	0	1	2
OG0009867	0	1	1	0	2
OG0009868	0	1	1	0	2
OG0009869	0	1	1	0	2
OG0009870	0	2	0	0	2
OG0009871	0	2	0	0	2
OG0009872	0	1	1	0	2
OG0009873	0	1	0	1	2
OG0009874	0	1	1	0	2
OG0009875	0	1	1	0	2
OG0009876	0	1	1	0	2
OG0009877	0	2	0	0	2
OG0009878	0	2	0	0	2
OG0009879	0	1	1	0	2
OG0009880	0	1	1	0	2
OG0009881	0	1	1	0	2
OG0009882	0	1	1	0	2
OG0009883	0	1	1	0	2
OG0009884	0	1	1	0	2
OG0009885	0	2	0	0	2
OG0009886	0	1	1	0	2
OG0009887	0	1	1	0	2
OG0009888	0	1	1	0	2
OG0009889	0	1	1	0	2
OG0009890	0	1	1	0	2
OG0009891	0	1	1	0	2
OG0009892	0	1	1	0	2
OG0009893	0	1	1	0	2
OG0009894	0	1	1	0	2
OG0009895	0	1	1	0	2
OG0009896	0	2	0	0	2
OG0009897	0	1	0	1	2
OG0009898	0	1	1	0	2
OG0009899	0	1	0	1	2
OG0009900	0	2	0	0	2
OG0009901	0	1	1	0	2
OG0009902	0	1	0	1	2
OG0009903	0	1	1	0	2
OG0009904	0	1	1	0	2
OG0009905	0	1	1	0	2
OG0009906	0	1	1	0	2
OG0009907	0	1	1	0	2
OG0009908	0	1	1	0	2
OG0009909	0	2	0	0	2
OG0009910	0	2	0	0	2
OG0009911	0	1	1	0	2
OG0009912	0	2	0	0	2
OG0009913	0	2	0	0	2
OG0009914	0	2	0	0	2
OG0009915	0	2	0	0	2
OG0009916	0	2	0	0	2
OG0009917	0	1	1	0	2
OG0009918	0	2	0	0	2
OG0009919	0	1	1	0	2
OG0009920	0	1	1	0	2
OG0009921	0	2	0	0	2
OG0009922	0	2	0	0	2
OG0009923	0	2	0	0	2
OG0009924	0	2	0	0	2
OG0009925	0	2	0	0	2
OG0009926	0	1	1	0	2
OG0009927	0	1	1	0	2
OG0009928	0	1	1	0	2
OG0009929	0	2	0	0	2
OG0009930	0	0	1	1	2
OG0009931	0	0	2	0	2
OG0009932	0	0	2	0	2
OG0009933	0	0	2	0	2
OG0009934	0	0	2	0	2
OG0009935	0	0	2	0	2
OG0009936	0	0	2	0	2
OG0009937	0	0	2	0	2
OG0009938	0	0	2	0	2
OG0009939	0	0	2	0	2
OG0009940	0	0	2	0	2
OG0009941	0	0	2	0	2
OG0009942	0	0	2	0	2
OG0009943	0	0	2	0	2
OG0009944	0	0	2	0	2
OG0009945	0	0	2	0	2
OG0009946	0	0	2	0	2
OG0009947	0	0	2	0	2
OG0009948	0	0	2	0	2
OG0009949	0	0	2	0	2
OG0009950	0	0	2	0	2
OG0009951	0	0	2	0	2
OG0009952	0	0	2	0	2
OG0009953	0	0	2	0	2
OG0009954	0	0	2	0	2
OG0009955	0	0	2	0	2
OG0009956	0	0	2	0	2
OG0009957	0	0	2	0	2
OG0009958	0	0	2	0	2
OG0009959	0	0	2	0	2
OG0009960	0	0	2	0	2
OG0009961	0	0	2	0	2
OG0009962	0	0	2	0	2
OG0009963	0	0	2	0	2
OG0009964	0	0	2	0	2
OG0009965	0	0	2	0	2
OG0009966	0	0	2	0	2
OG0009967	0	0	2	0	2
OG0009968	0	0	2	0	2
OG0009969	0	0	2	0	2
OG0009970	0	0	2	0	2
OG0009971	0	0	2	0	2
OG0009972	0	0	2	0	2
OG0009973	0	0	2	0	2
OG0009974	0	0	2	0	2
OG0009975	0	0	2	0	2
OG0009976	0	0	2	0	2
OG0009977	0	0	2	0	2
OG0009978	0	0	2	0	2
OG0009979	0	0	2	0	2
OG0009980	0	0	2	0	2
OG0009981	0	0	2	0	2
OG0009982	0	0	2	0	2
OG0009983	0	0	2	0	2
OG0009984	0	0	2	0	2
OG0009985	0	0	2	0	2
OG0009986	0	0	2	0	2
OG0009987	0	0	2	0	2
OG0009988	0	0	2	0	2
OG0009989	0	0	2	0	2
OG0009990	0	0	2	0	2
OG0009991	0	0	2	0	2
OG0009992	0	0	2	0	2
OG0009993	0	0	2	0	2
OG0009994	0	0	2	0	2
OG0009995	0	0	2	0	2
OG0009996	0	0	2	0	2
OG0009997	0	0	2	0	2
OG0009998	0	0	2	0	2
OG0009999	0	0	2	0	2
OG0010000	0	0	2	0	2
OG0010001	0	0	2	0	2
OG0010002	0	0	2	0	2
OG0010003	0	0	2	0	2
OG0010004	0	0	2	0	2
OG0010005	0	0	2	0	2
OG0010006	0	0	2	0	2
OG0010007	0	0	2	0	2
OG0010008	0	0	2	0	2
OG0010009	0	0	2	0	2
OG0010010	0	0	2	0	2
OG0010011	0	0	2	0	2
OG0010012	0	0	2	0	2
OG0010013	0	0	2	0	2
OG0010014	0	0	2	0	2
OG0010015	0	0	2	0	2
OG0010016	0	0	2	0	2
OG0010017	0	0	2	0	2
OG0010018	0	0	2	0	2
OG0010019	0	0	2	0	2
OG0010020	0	0	2	0	2
OG0010021	0	0	2	0	2
OG0010022	0	0	2	0	2
OG0010023	0	0	2	0	2
OG0010024	0	0	2	0	2
OG0010025	0	0	2	0	2
OG0010026	0	0	2	0	2
OG0010027	0	0	2	0	2
OG0010028	0	0	2	0	2
OG0010029	0	0	2	0	2
OG0010030	0	0	2	0	2
OG0010031	0	0	2	0	2
OG0010032	0	0	2	0	2
OG0010033	0	0	2	0	2
OG0010034	0	0	2	0	2
OG0010035	0	0	2	0	2
OG0010036	0	0	2	0	2
OG0010037	0	0	2	0	2
OG0010038	0	0	2	0	2
OG0010039	0	0	2	0	2
OG0010040	0	0	2	0	2
OG0010041	0	0	2	0	2
OG0010042	0	0	2	0	2
OG0010043	0	0	2	0	2
OG0010044	0	0	2	0	2
OG0010045	0	0	2	0	2
OG0010046	0	0	2	0	2
OG0010047	0	0	2	0	2
OG0010048	0	0	2	0	2
OG0010049	0	0	2	0	2
OG0010050	0	0	2	0	2
OG0010051	0	0	2	0	2
OG0010052	0	0	2	0	2
OG0010053	0	0	2	0	2
OG0010054	0	0	2	0	2
OG0010055	0	0	2	0	2
OG0010056	0	0	2	0	2
OG0010057	0	0	2	0	2
OG0010058	0	0	2	0	2
OG0010059	0	0	2	0	2
OG0010060	0	0	2	0	2
OG0010061	0	0	2	0	2
OG0010062	0	0	2	0	2
OG0010063	0	0	2	0	2
OG0010064	0	0	2	0	2
OG0010065	0	0	2	0	2
OG0010066	0	0	2	0	2
OG0010067	0	0	2	0	2
OG0010068	0	0	2	0	2
OG0010069	0	0	2	0	2
OG0010070	0	0	2	0	2
OG0010071	0	0	2	0	2
OG0010072	0	0	2	0	2
OG0010073	0	0	2	0	2
OG0010074	0	0	2	0	2
OG0010075	0	0	2	0	2
OG0010076	0	0	2	0	2
OG0010077	0	0	2	0	2
OG0010078	0	0	2	0	2
OG0010079	0	0	2	0	2
OG0010080	0	0	2	0	2
OG0010081	0	0	2	0	2
OG0010082	0	0	2	0	2
OG0010083	0	0	2	0	2
OG0010084	0	0	2	0	2
OG0010085	0	0	2	0	2
OG0010086	0	0	2	0	2
OG0010087	0	0	2	0	2
OG0010088	0	0	2	0	2
OG0010089	0	0	2	0	2
OG0010090	0	0	2	0	2
OG0010091	0	0	2	0	2
OG0010092	0	0	2	0	2
OG0010093	0	0	2	0	2
OG0010094	0	0	2	0	2
OG0010095	0	0	2	0	2
OG0010096	0	0	2	0	2
OG0010097	0	0	2	0	2
OG0010098	0	0	2	0	2
OG0010099	0	0	2	0	2
OG0010100	0	0	2	0	2
OG0010101	0	0	1	1	2
OG0010102	0	0	2	0	2
OG0010103	0	0	2	0	2
OG0010104	0	0	2	0	2
OG0010105	0	0	2	0	2
OG0010106	0	0	2	0	2
OG0010107	0	0	2	0	2
OG0010108	0	0	2	0	2
OG0010109	0	0	2	0	2
OG0010110	0	0	2	0	2
OG0010111	0	0	2	0	2
OG0010112	0	0	2	0	2
OG0010113	0	0	2	0	2
OG0010114	0	0	2	0	2
OG0010115	0	0	2	0	2
OG0010116	0	0	2	0	2
OG0010117	0	0	2	0	2
OG0010118	0	0	2	0	2
OG0010119	0	0	2	0	2
OG0010120	0	0	2	0	2
OG0010121	0	0	2	0	2
OG0010122	0	0	2	0	2
OG0010123	0	0	2	0	2
OG0010124	0	0	2	0	2
OG0010125	0	0	2	0	2
OG0010126	0	0	2	0	2
OG0010127	0	0	2	0	2
OG0010128	0	0	2	0	2
OG0010129	0	0	2	0	2
OG0010130	0	0	2	0	2
OG0010131	0	0	2	0	2
OG0010132	0	0	2	0	2
OG0010133	0	0	2	0	2
OG0010134	0	0	2	0	2
OG0010135	0	0	2	0	2
OG0010136	0	0	2	0	2
OG0010137	0	0	2	0	2
OG0010138	0	0	2	0	2
OG0010139	0	0	2	0	2
OG0010140	0	0	2	0	2
OG0010141	0	0	2	0	2
OG0010142	0	0	2	0	2
OG0010143	0	0	2	0	2
OG0010144	0	0	2	0	2
OG0010145	0	0	2	0	2
OG0010146	0	0	2	0	2
OG0010147	0	0	2	0	2
OG0010148	0	0	2	0	2
OG0010149	0	0	2	0	2
OG0010150	0	0	2	0	2
OG0010151	0	0	2	0	2
OG0010152	0	0	2	0	2
OG0010153	0	0	2	0	2
OG0010154	0	0	2	0	2
OG0010155	0	0	2	0	2
OG0010156	0	0	2	0	2
OG0010157	0	0	2	0	2
OG0010158	0	0	2	0	2
OG0010159	0	0	2	0	2
OG0010160	0	0	2	0	2
OG0010161	0	0	2	0	2
OG0010162	0	0	2	0	2
OG0010163	0	0	2	0	2
OG0010164	0	0	2	0	2
OG0010165	0	0	2	0	2
OG0010166	0	0	2	0	2
OG0010167	0	0	2	0	2
OG0010168	0	0	2	0	2
OG0010169	0	0	2	0	2
OG0010170	0	0	2	0	2
OG0010171	0	0	2	0	2
OG0010172	0	0	2	0	2
OG0010173	0	0	2	0	2
OG0010174	0	0	1	1	2
OG0010175	0	0	2	0	2
OG0010176	0	0	2	0	2
OG0010177	0	0	2	0	2
OG0010178	0	0	2	0	2
OG0010179	0	0	2	0	2
OG0010180	0	0	2	0	2
OG0010181	0	0	2	0	2
OG0010182	0	0	2	0	2
OG0010183	0	0	2	0	2
OG0010184	0	0	2	0	2
OG0010185	0	0	2	0	2
OG0010186	0	0	2	0	2
OG0010187	0	0	2	0	2
OG0010188	0	0	2	0	2
OG0010189	0	0	2	0	2
OG0010190	0	0	2	0	2
OG0010191	0	0	2	0	2
OG0010192	0	0	2	0	2
OG0010193	0	0	2	0	2
OG0010194	0	0	2	0	2
OG0010195	0	0	2	0	2
OG0010196	0	0	2	0	2
OG0010197	0	0	2	0	2
OG0010198	0	0	2	0	2
OG0010199	0	0	2	0	2
OG0010200	0	0	2	0	2
OG0010201	0	0	2	0	2
OG0010202	0	0	2	0	2
OG0010203	0	0	2	0	2
OG0010204	0	0	2	0	2
OG0010205	0	0	2	0	2
OG0010206	0	0	2	0	2
OG0010207	0	0	2	0	2
OG0010208	0	0	2	0	2
OG0010209	0	0	2	0	2
OG0010210	0	0	2	0	2
OG0010211	0	0	2	0	2
OG0010212	0	0	2	0	2
OG0010213	0	0	2	0	2
OG0010214	0	0	2	0	2
OG0010215	0	0	2	0	2
OG0010216	0	0	2	0	2
OG0010217	0	0	2	0	2
OG0010218	0	0	2	0	2
OG0010219	0	0	2	0	2
OG0010220	0	0	2	0	2
OG0010221	0	0	2	0	2
OG0010222	0	0	2	0	2
OG0010223	0	0	2	0	2
OG0010224	0	0	2	0	2
OG0010225	0	0	2	0	2
OG0010226	0	0	2	0	2
OG0010227	0	0	2	0	2
OG0010228	0	0	2	0	2
OG0010229	0	0	2	0	2
OG0010230	0	0	2	0	2
OG0010231	0	0	2	0	2
OG0010232	0	0	2	0	2
OG0010233	0	0	2	0	2
OG0010234	0	0	2	0	2
OG0010235	0	0	2	0	2
OG0010236	0	0	2	0	2
OG0010237	0	0	2	0	2
OG0010238	0	0	2	0	2
OG0010239	0	0	2	0	2
OG0010240	0	0	2	0	2
OG0010241	0	0	2	0	2
OG0010242	0	0	2	0	2
OG0010243	0	0	2	0	2
OG0010244	0	0	2	0	2
OG0010245	0	0	2	0	2
OG0010246	0	0	2	0	2
OG0010247	0	0	2	0	2
OG0010248	0	0	2	0	2
OG0010249	0	0	2	0	2
OG0010250	0	0	2	0	2
OG0010251	0	0	2	0	2
OG0010252	0	0	2	0	2
OG0010253	0	0	2	0	2
OG0010254	0	0	2	0	2
OG0010255	0	0	2	0	2
OG0010256	0	0	2	0	2
OG0010257	0	0	2	0	2
OG0010258	0	0	2	0	2
OG0010259	0	0	2	0	2
OG0010260	0	0	2	0	2
OG0010261	0	0	2	0	2
OG0010262	0	0	2	0	2
OG0010263	0	0	2	0	2
OG0010264	0	0	2	0	2
OG0010265	0	0	2	0	2
OG0010266	0	0	2	0	2
OG0010267	0	0	2	0	2
OG0010268	0	0	2	0	2
OG0010269	0	0	2	0	2
OG0010270	0	0	2	0	2
OG0010271	0	0	2	0	2
OG0010272	0	0	2	0	2
OG0010273	0	0	2	0	2
OG0010274	0	0	2	0	2
OG0010275	0	0	2	0	2
OG0010276	0	0	2	0	2
OG0010277	0	0	2	0	2
OG0010278	0	0	2	0	2
OG0010279	0	0	2	0	2
OG0010280	0	0	2	0	2
OG0010281	0	0	2	0	2
OG0010282	0	0	2	0	2
OG0010283	0	0	2	0	2
OG0010284	0	0	2	0	2
OG0010285	0	0	2	0	2
OG0010286	0	0	2	0	2
OG0010287	0	0	2	0	2
OG0010288	0	0	2	0	2
OG0010289	0	0	2	0	2
OG0010290	0	0	2	0	2
OG0010291	0	0	2	0	2
OG0010292	0	0	2	0	2
OG0010293	0	0	2	0	2
OG0010294	0	0	2	0	2
OG0010295	0	0	2	0	2
OG0010296	0	0	2	0	2
OG0010297	0	0	2	0	2
OG0010298	0	0	2	0	2
OG0010299	0	0	2	0	2
OG0010300	0	0	2	0	2
OG0010301	0	0	2	0	2
OG0010302	0	0	2	0	2
OG0010303	0	0	2	0	2
OG0010304	0	0	2	0	2
OG0010305	0	0	2	0	2
OG0010306	0	0	2	0	2
OG0010307	0	0	2	0	2
OG0010308	0	0	2	0	2
OG0010309	0	0	2	0	2
OG0010310	0	0	2	0	2
OG0010311	0	0	2	0	2
OG0010312	0	0	2	0	2
OG0010313	0	0	2	0	2
OG0010314	0	0	2	0	2
OG0010315	0	0	2	0	2
OG0010316	0	0	2	0	2
OG0010317	0	0	2	0	2
OG0010318	0	0	2	0	2
OG0010319	0	0	2	0	2
OG0010320	0	0	2	0	2
OG0010321	0	0	2	0	2
OG0010322	0	0	2	0	2
OG0010323	0	0	2	0	2
OG0010324	0	0	2	0	2
OG0010325	0	0	2	0	2
OG0010326	0	0	2	0	2
OG0010327	0	0	2	0	2
OG0010328	0	0	2	0	2
OG0010329	0	0	2	0	2
OG0010330	0	0	2	0	2
OG0010331	0	0	2	0	2
OG0010332	0	0	2	0	2
OG0010333	0	0	2	0	2
OG0010334	0	0	2	0	2
OG0010335	0	0	2	0	2
OG0010336	0	0	2	0	2
OG0010337	0	0	2	0	2
OG0010338	0	0	2	0	2
OG0010339	0	0	2	0	2
OG0010340	0	0	2	0	2
OG0010341	0	0	2	0	2
OG0010342	0	0	2	0	2
OG0010343	0	0	2	0	2
OG0010344	0	0	2	0	2
OG0010345	0	0	2	0	2
OG0010346	0	0	2	0	2
OG0010347	0	0	2	0	2
OG0010348	0	0	2	0	2
OG0010349	0	0	2	0	2
OG0010350	0	0	2	0	2
OG0010351	0	0	2	0	2
OG0010352	0	0	2	0	2
OG0010353	0	0	2	0	2
OG0010354	0	0	2	0	2
OG0010355	0	0	2	0	2
OG0010356	0	0	2	0	2
OG0010357	0	0	2	0	2
OG0010358	0	0	2	0	2
OG0010359	0	0	2	0	2
OG0010360	0	0	2	0	2
OG0010361	0	0	2	0	2
OG0010362	0	0	2	0	2
OG0010363	0	0	2	0	2
OG0010364	0	0	2	0	2
OG0010365	0	0	2	0	2
OG0010366	0	0	2	0	2
OG0010367	0	0	2	0	2
OG0010368	0	0	2	0	2
OG0010369	0	0	2	0	2
OG0010370	0	0	2	0	2
OG0010371	0	0	2	0	2
OG0010372	0	0	2	0	2
OG0010373	0	0	2	0	2
OG0010374	0	0	2	0	2
OG0010375	0	0	2	0	2
OG0010376	0	0	2	0	2
OG0010377	0	0	2	0	2
OG0010378	0	0	2	0	2
OG0010379	0	0	2	0	2
OG0010380	0	0	2	0	2
OG0010381	0	0	2	0	2
OG0010382	0	0	2	0	2
OG0010383	0	0	2	0	2
OG0010384	0	0	2	0	2
OG0010385	0	0	2	0	2
OG0010386	0	0	2	0	2
OG0010387	0	0	2	0	2
OG0010388	0	0	2	0	2
OG0010389	0	0	2	0	2
OG0010390	0	0	2	0	2
OG0010391	0	0	2	0	2
OG0010392	0	0	2	0	2
OG0010393	0	0	2	0	2
OG0010394	0	0	2	0	2
OG0010395	0	0	2	0	2
